datetime,open,high,low,close,volume
2026-03-02 10:08:00,24888.6,24889.55,24874.15,24879.85,0.0
2026-03-02 10:09:00,24878.95,24885.9,24876.9,24884.65,0.0
2026-03-02 10:10:00,24885.25,24894.0,24869.35,24869.35,0.0
2026-03-02 10:11:00,24871.9,24882.85,24867.6,24872.05,0.0
2026-03-02 10:12:00,24872.2,24873.6,24865.7,24868.3,0.0
2026-03-02 10:13:00,24868.45,24882.95,24868.45,24879.3,0.0
2026-03-02 10:14:00,24879.0,24885.9,24872.05,24884.85,0.0
2026-03-02 10:15:00,24885.35,24887.85,24875.4,24878.55,0.0
2026-03-02 10:16:00,24878.5,24879.3,24859.8,24859.85,0.0
2026-03-02 10:17:00,24861.05,24868.05,24853.7,24867.8,0.0
2026-03-02 10:18:00,24867.8,24879.95,24866.6,24877.5,0.0
2026-03-02 10:19:00,24878.0,24887.55,24874.75,24876.4,0.0
2026-03-02 10:20:00,24876.55,24876.75,24856.85,24857.8,0.0
2026-03-02 10:21:00,24858.45,24873.0,24857.8,24867.25,0.0
2026-03-02 10:22:00,24866.9,24872.05,24857.65,24871.05,0.0
2026-03-02 10:23:00,24871.7,24875.4,24861.7,24863.2,0.0
2026-03-02 10:24:00,24862.55,24869.95,24858.55,24864.6,0.0
2026-03-02 10:25:00,24863.6,24866.8,24858.1,24864.0,0.0
2026-03-02 10:26:00,24862.1,24870.75,24861.4,24870.4,0.0
2026-03-02 10:27:00,24870.5,24873.5,24859.35,24860.35,0.0
2026-03-02 10:28:00,24861.95,24865.15,24858.1,24858.1,0.0
2026-03-02 10:29:00,24858.85,24865.6,24856.4,24859.6,0.0
2026-03-02 10:30:00,24860.95,24863.6,24853.3,24860.35,0.0
2026-03-02 10:31:00,24858.75,24879.15,24858.75,24878.75,0.0
2026-03-02 10:32:00,24879.05,24879.35,24867.25,24867.25,0.0
2026-03-02 10:33:00,24867.85,24879.5,24865.75,24879.3,0.0
2026-03-02 10:34:00,24880.35,24885.25,24871.45,24872.7,0.0
2026-03-02 10:35:00,24874.05,24878.6,24858.65,24860.1,0.0
2026-03-02 10:36:00,24859.5,24865.95,24846.85,24850.65,0.0
2026-03-02 10:37:00,24851.15,24864.15,24843.7,24860.75,0.0
2026-03-02 10:38:00,24861.15,24869.25,24857.05,24857.8,0.0
2026-03-02 10:39:00,24857.1,24858.0,24852.45,24855.25,0.0
2026-03-02 10:40:00,24855.45,24855.75,24845.35,24850.65,0.0
2026-03-02 10:41:00,24850.15,24855.15,24849.5,24853.9,0.0
2026-03-02 10:42:00,24853.95,24857.8,24849.2,24852.3,0.0
2026-03-02 10:43:00,24850.45,24851.3,24824.0,24824.8,0.0
2026-03-02 10:44:00,24825.65,24828.1,24812.25,24813.7,0.0
2026-03-02 10:45:00,24814.8,24829.35,24814.0,24824.3,0.0
2026-03-02 10:46:00,24824.55,24837.95,24821.0,24829.45,0.0
2026-03-02 10:47:00,24829.75,24836.3,24823.3,24833.55,0.0
2026-03-02 10:48:00,24833.2,24835.8,24825.3,24830.35,0.0
2026-03-02 10:49:00,24830.45,24831.4,24817.15,24818.8,0.0
2026-03-02 10:50:00,24818.4,24828.25,24818.3,24826.6,0.0
2026-03-02 10:51:00,24826.95,24828.1,24822.2,24826.55,0.0
2026-03-02 10:52:00,24827.7,24834.05,24826.5,24829.0,0.0
2026-03-02 10:53:00,24828.85,24831.55,24826.15,24828.1,0.0
2026-03-02 10:54:00,24827.6,24832.05,24823.75,24828.85,0.0
2026-03-02 10:55:00,24828.6,24840.15,24826.65,24839.05,0.0
2026-03-02 10:56:00,24840.2,24846.75,24840.05,24840.55,0.0
2026-03-02 10:57:00,24842.8,24847.9,24840.85,24846.8,0.0
2026-03-02 10:58:00,24847.95,24859.2,24843.5,24855.9,0.0
2026-03-02 10:59:00,24856.5,24858.4,24854.75,24855.15,0.0
2026-03-02 11:00:00,24856.3,24860.35,24849.3,24850.25,0.0
2026-03-02 11:01:00,24850.35,24858.8,24850.25,24857.05,0.0
2026-03-02 11:02:00,24857.0,24867.5,24854.9,24861.75,0.0
2026-03-02 11:03:00,24862.15,24868.7,24861.2,24865.15,0.0
2026-03-02 11:04:00,24866.15,24868.2,24853.75,24854.05,0.0
2026-03-02 11:05:00,24853.75,24856.25,24842.55,24855.45,0.0
2026-03-02 11:06:00,24855.65,24865.4,24855.65,24860.5,0.0
2026-03-02 11:07:00,24861.05,24864.85,24853.9,24854.6,0.0
2026-03-02 11:08:00,24855.0,24860.5,24854.2,24854.2,0.0
2026-03-02 11:09:00,24854.25,24861.6,24853.8,24858.2,0.0
2026-03-02 11:10:00,24859.3,24860.35,24849.6,24850.95,0.0
2026-03-02 11:11:00,24851.1,24851.55,24844.85,24849.35,0.0
2026-03-02 11:12:00,24850.0,24852.95,24842.45,24848.25,0.0
2026-03-02 11:13:00,24848.0,24852.25,24844.85,24851.6,0.0
2026-03-02 11:14:00,24851.0,24851.15,24839.35,24843.2,0.0
2026-03-02 11:15:00,24844.8,24849.2,24839.25,24841.15,0.0
2026-03-02 11:16:00,24840.5,24846.6,24838.35,24839.9,0.0
2026-03-02 11:17:00,24839.4,24841.35,24831.55,24836.05,0.0
2026-03-02 11:18:00,24836.85,24842.0,24835.65,24838.05,0.0
2026-03-02 11:19:00,24834.35,24840.15,24831.55,24831.55,0.0
2026-03-02 11:20:00,24830.0,24830.25,24819.85,24826.05,0.0
2026-03-02 11:21:00,24827.35,24831.35,24822.95,24830.15,0.0
2026-03-02 11:22:00,24829.9,24834.95,24829.1,24832.55,0.0
2026-03-02 11:23:00,24832.95,24832.95,24820.3,24822.75,0.0
2026-03-02 11:24:00,24823.1,24827.3,24821.45,24825.15,0.0
2026-03-02 11:25:00,24825.35,24828.05,24821.15,24827.1,0.0
2026-03-02 11:26:00,24827.35,24829.25,24813.75,24816.6,0.0
2026-03-02 11:27:00,24819.9,24820.0,24808.1,24810.65,0.0
2026-03-02 11:28:00,24810.4,24810.6,24800.9,24810.6,0.0
2026-03-02 11:29:00,24809.75,24809.75,24797.55,24803.0,0.0
2026-03-02 11:30:00,24802.8,24803.4,24797.45,24801.0,0.0
2026-03-02 11:31:00,24800.25,24813.5,24797.8,24806.35,0.0
2026-03-02 11:32:00,24806.9,24813.8,24803.45,24805.9,0.0
2026-03-02 11:33:00,24805.65,24807.35,24799.2,24805.8,0.0
2026-03-02 11:34:00,24804.85,24809.2,24804.2,24808.05,0.0
2026-03-02 11:35:00,24807.65,24818.4,24807.65,24811.6,0.0
2026-03-02 11:36:00,24811.65,24818.05,24810.85,24811.65,0.0
2026-03-02 11:37:00,24811.8,24812.9,24806.25,24808.9,0.0
2026-03-02 11:38:00,24808.7,24817.55,24808.05,24817.55,0.0
2026-03-02 11:39:00,24818.55,24825.45,24817.75,24822.95,0.0
2026-03-02 11:40:00,24822.1,24824.5,24807.7,24810.2,0.0
2026-03-02 11:41:00,24810.75,24819.6,24810.5,24814.35,0.0
2026-03-02 11:42:00,24816.45,24821.65,24812.4,24818.5,0.0
2026-03-02 11:43:00,24818.65,24823.9,24814.1,24816.8,0.0
2026-03-02 11:44:00,24816.9,24822.15,24815.75,24821.6,0.0
2026-03-02 11:45:00,24822.2,24827.1,24813.9,24825.8,0.0
2026-03-02 11:46:00,24826.25,24838.45,24824.5,24836.45,0.0
2026-03-02 11:47:00,24836.6,24842.8,24830.75,24830.9,0.0
2026-03-02 11:48:00,24832.1,24832.75,24817.85,24824.65,0.0
2026-03-02 11:49:00,24824.15,24824.15,24813.65,24815.3,0.0
2026-03-02 11:50:00,24815.9,24821.85,24811.05,24812.15,0.0
2026-03-02 11:51:00,24811.45,24816.55,24803.8,24812.1,0.0
2026-03-02 11:52:00,24812.8,24812.8,24796.8,24798.05,0.0
2026-03-02 11:53:00,24795.25,24805.55,24794.0,24795.1,0.0
2026-03-02 11:54:00,24797.3,24807.1,24793.65,24804.2,0.0
2026-03-02 11:55:00,24804.25,24806.25,24798.0,24800.85,0.0
2026-03-02 11:56:00,24801.45,24804.4,24794.35,24799.1,0.0
2026-03-02 11:57:00,24798.8,24800.75,24792.8,24796.35,0.0
2026-03-02 11:58:00,24797.3,24799.4,24792.2,24795.45,0.0
2026-03-02 11:59:00,24793.8,24795.05,24782.7,24784.0,0.0
2026-03-02 12:00:00,24784.1,24784.6,24764.4,24773.65,0.0
2026-03-02 12:01:00,24775.05,24781.8,24772.0,24773.7,0.0
2026-03-02 12:02:00,24774.75,24775.5,24768.7,24770.65,0.0
2026-03-02 12:03:00,24771.1,24776.4,24765.75,24768.1,0.0
2026-03-02 12:04:00,24769.45,24776.6,24765.55,24773.7,0.0
2026-03-02 12:05:00,24775.1,24775.1,24762.55,24763.1,0.0
2026-03-02 12:06:00,24764.95,24770.15,24761.6,24766.9,0.0
2026-03-02 12:07:00,24765.55,24777.45,24764.95,24774.55,0.0
2026-03-02 12:08:00,24775.6,24779.0,24770.2,24772.45,0.0
2026-03-02 12:09:00,24771.0,24776.2,24766.8,24770.75,0.0
2026-03-02 12:10:00,24768.7,24772.2,24764.75,24767.2,0.0
2026-03-02 12:11:00,24767.8,24771.95,24763.7,24770.2,0.0
2026-03-02 12:12:00,24770.65,24781.2,24769.5,24774.75,0.0
2026-03-02 12:13:00,24776.25,24778.25,24770.0,24772.85,0.0
2026-03-02 12:14:00,24774.7,24774.85,24743.25,24744.55,0.0
2026-03-02 12:15:00,24743.5,24756.0,24726.5,24726.5,0.0
2026-03-02 12:16:00,24726.8,24753.2,24725.6,24736.4,0.0
2026-03-02 12:17:00,24736.7,24742.95,24728.1,24732.4,0.0
2026-03-02 12:18:00,24732.4,24733.3,24721.7,24728.9,0.0
2026-03-02 12:19:00,24729.45,24733.2,24723.65,24727.45,0.0
2026-03-02 12:20:00,24725.3,24734.95,24723.75,24733.6,0.0
2026-03-02 12:21:00,24733.0,24733.0,24721.0,24725.65,0.0
2026-03-02 12:22:00,24725.15,24732.1,24720.75,24720.75,0.0
2026-03-02 12:23:00,24720.0,24731.4,24718.55,24730.25,0.0
2026-03-02 12:24:00,24731.3,24736.3,24726.8,24728.55,0.0
2026-03-02 12:25:00,24728.45,24732.1,24726.35,24729.6,0.0
2026-03-02 12:26:00,24730.25,24731.75,24725.2,24729.05,0.0
2026-03-02 12:27:00,24728.05,24736.95,24726.8,24733.6,0.0
2026-03-02 12:28:00,24733.9,24737.25,24721.9,24724.85,0.0
2026-03-02 12:29:00,24724.15,24736.5,24721.45,24735.65,0.0
2026-03-02 12:30:00,24734.55,24735.2,24724.85,24728.0,0.0
2026-03-02 12:31:00,24727.25,24733.85,24725.85,24731.85,0.0
2026-03-02 12:32:00,24733.85,24741.25,24733.25,24736.2,0.0
2026-03-02 12:33:00,24736.85,24736.85,24729.7,24734.5,0.0
2026-03-02 12:34:00,24734.05,24737.25,24730.75,24734.9,0.0
2026-03-02 12:35:00,24734.15,24736.05,24726.15,24727.05,0.0
2026-03-02 12:36:00,24725.9,24736.65,24725.9,24729.15,0.0
2026-03-02 12:37:00,24729.75,24736.35,24727.5,24736.35,0.0
2026-03-02 12:38:00,24735.6,24736.8,24694.4,24695.7,0.0
2026-03-02 12:39:00,24694.45,24708.45,24691.5,24695.75,0.0
2026-03-02 12:40:00,24695.65,24712.8,24687.85,24702.8,0.0
2026-03-02 12:41:00,24702.95,24708.15,24699.2,24699.2,0.0
2026-03-02 12:42:00,24698.7,24699.95,24691.0,24691.95,0.0
2026-03-02 12:43:00,24690.75,24695.35,24684.25,24688.5,0.0
2026-03-02 12:44:00,24688.1,24693.55,24684.9,24687.9,0.0
2026-03-02 12:45:00,24687.5,24692.75,24679.1,24683.6,0.0
2026-03-02 12:46:00,24683.7,24703.0,24683.4,24697.0,0.0
2026-03-02 12:47:00,24696.95,24707.15,24693.0,24693.7,0.0
2026-03-02 12:48:00,24695.55,24697.15,24689.45,24689.45,0.0
2026-03-02 12:49:00,24690.3,24692.2,24685.55,24688.6,0.0
2026-03-02 12:50:00,24687.6,24694.9,24686.3,24689.95,0.0
2026-03-02 12:51:00,24689.9,24693.8,24685.25,24693.8,0.0
2026-03-02 12:52:00,24694.35,24704.15,24691.5,24704.15,0.0
2026-03-02 12:53:00,24704.35,24709.5,24693.65,24701.0,0.0
2026-03-02 12:54:00,24701.8,24711.8,24697.85,24698.1,0.0
2026-03-02 12:55:00,24697.8,24705.4,24697.8,24699.7,0.0
2026-03-02 12:56:00,24701.2,24701.6,24693.55,24695.25,0.0
2026-03-02 12:57:00,24693.35,24696.35,24688.1,24693.15,0.0
2026-03-02 12:58:00,24692.3,24696.45,24687.8,24690.45,0.0
2026-03-02 12:59:00,24690.45,24700.45,24689.55,24697.05,0.0
2026-03-02 13:00:00,24698.95,24701.35,24691.9,24693.2,0.0
2026-03-02 13:01:00,24693.65,24706.65,24686.85,24702.2,0.0
2026-03-02 13:02:00,24702.8,24706.25,24697.7,24698.2,0.0
2026-03-02 13:03:00,24700.15,24703.65,24697.2,24698.3,0.0
2026-03-02 13:04:00,24699.6,24702.95,24695.05,24697.7,0.0
2026-03-02 13:05:00,24699.3,24700.3,24692.25,24695.45,0.0
2026-03-02 13:06:00,24695.7,24699.25,24694.05,24696.05,0.0
2026-03-02 13:07:00,24696.5,24700.75,24694.25,24699.35,0.0
2026-03-02 13:08:00,24699.55,24702.45,24696.3,24697.9,0.0
2026-03-02 13:09:00,24697.85,24701.75,24692.25,24692.9,0.0
2026-03-02 13:10:00,24692.9,24698.95,24691.9,24696.3,0.0
2026-03-02 13:11:00,24696.8,24699.45,24689.6,24696.65,0.0
2026-03-02 13:12:00,24696.35,24698.1,24690.65,24690.65,0.0
2026-03-02 13:13:00,24691.75,24696.55,24689.15,24696.1,0.0
2026-03-02 13:14:00,24696.5,24696.65,24691.8,24695.5,0.0
2026-03-02 13:15:00,24695.65,24708.2,24694.5,24697.95,0.0
2026-03-02 13:16:00,24698.3,24708.8,24695.95,24697.15,0.0
2026-03-02 13:17:00,24698.35,24701.4,24691.45,24693.8,0.0
2026-03-02 13:18:00,24694.4,24699.6,24688.4,24697.2,0.0
2026-03-02 13:19:00,24697.5,24699.75,24693.05,24699.2,0.0
2026-03-02 13:20:00,24696.75,24699.45,24691.45,24698.1,0.0
2026-03-02 13:21:00,24699.1,24700.55,24691.2,24697.85,0.0
2026-03-02 13:22:00,24697.9,24704.6,24695.9,24698.5,0.0
2026-03-02 13:23:00,24698.5,24700.0,24692.45,24695.05,0.0
2026-03-02 13:24:00,24695.1,24700.65,24692.9,24696.0,0.0
2026-03-02 13:25:00,24696.3,24697.9,24690.55,24691.1,0.0
2026-03-02 13:26:00,24689.85,24692.2,24680.7,24688.5,0.0
2026-03-02 13:27:00,24687.9,24691.1,24678.35,24680.75,0.0
2026-03-02 13:28:00,24682.2,24684.45,24673.0,24676.3,0.0
2026-03-02 13:29:00,24676.5,24683.05,24671.6,24679.5,0.0
2026-03-02 13:30:00,24677.8,24680.7,24671.05,24675.45,0.0
2026-03-02 13:31:00,24674.7,24678.45,24669.65,24675.65,0.0
2026-03-02 13:32:00,24674.35,24674.45,24668.45,24673.65,0.0
2026-03-02 13:33:00,24673.8,24690.6,24670.9,24689.65,0.0
2026-03-02 13:34:00,24690.65,24690.65,24676.8,24677.25,0.0
2026-03-02 13:35:00,24677.9,24685.7,24673.65,24680.65,0.0
2026-03-02 13:36:00,24681.95,24687.85,24680.4,24684.4,0.0
2026-03-02 13:37:00,24684.75,24687.55,24681.85,24683.4,0.0
2026-03-02 13:38:00,24682.15,24685.2,24675.8,24677.9,0.0
2026-03-02 13:39:00,24677.6,24678.65,24669.65,24674.95,0.0
2026-03-02 13:40:00,24675.7,24675.95,24665.8,24665.8,0.0
2026-03-02 13:41:00,24665.6,24665.6,24655.55,24659.4,0.0
2026-03-02 13:42:00,24658.1,24670.65,24657.55,24664.7,0.0
2026-03-02 13:43:00,24664.7,24670.95,24659.5,24668.1,0.0
2026-03-02 13:44:00,24668.15,24676.5,24663.15,24675.35,0.0
2026-03-02 13:45:00,24675.15,24678.5,24668.05,24668.05,0.0
2026-03-02 13:46:00,24669.6,24672.55,24665.65,24667.35,0.0
2026-03-02 13:47:00,24667.05,24669.85,24660.45,24664.8,0.0
2026-03-02 13:48:00,24665.3,24668.8,24661.05,24662.55,0.0
2026-03-02 13:49:00,24663.35,24664.9,24658.05,24661.45,0.0
2026-03-02 13:50:00,24661.05,24665.75,24658.5,24663.2,0.0
2026-03-02 13:51:00,24663.35,24663.95,24652.5,24652.5,0.0
2026-03-02 13:52:00,24652.85,24654.6,24644.9,24647.75,0.0
2026-03-02 13:53:00,24648.0,24651.0,24644.35,24646.65,0.0
2026-03-02 13:54:00,24648.3,24650.3,24644.25,24645.85,0.0
2026-03-02 13:55:00,24646.7,24647.0,24623.1,24623.85,0.0
2026-03-02 13:56:00,24621.5,24623.75,24616.3,24617.05,0.0
2026-03-02 13:57:00,24613.05,24619.75,24604.7,24610.35,0.0
2026-03-02 13:58:00,24609.5,24622.8,24609.1,24618.4,0.0
2026-03-02 13:59:00,24615.2,24620.85,24613.25,24614.75,0.0
2026-03-02 14:00:00,24612.6,24618.85,24609.95,24610.2,0.0
2026-03-02 14:01:00,24608.75,24613.95,24603.95,24611.7,0.0
2026-03-02 14:02:00,24613.15,24622.0,24613.1,24622.0,0.0
2026-03-02 14:03:00,24621.95,24688.35,24621.6,24688.35,0.0
2026-03-02 14:04:00,24689.95,24740.8,24687.1,24687.3,0.0
2026-03-02 14:05:00,24686.35,24722.4,24685.3,24706.55,0.0
2026-03-02 14:06:00,24708.9,24744.8,24707.65,24744.8,0.0
2026-03-02 14:07:00,24744.5,24753.35,24741.9,24750.75,0.0
2026-03-02 14:08:00,24752.2,24780.1,24736.35,24740.5,0.0
2026-03-02 14:09:00,24740.6,24752.05,24736.15,24746.5,0.0
2026-03-02 14:10:00,24746.25,24758.15,24745.3,24756.3,0.0
2026-03-02 14:11:00,24757.25,24767.15,24750.35,24754.05,0.0
2026-03-02 14:12:00,24754.05,24774.05,24754.05,24772.75,0.0
2026-03-02 14:13:00,24775.75,24795.5,24775.75,24782.65,0.0
2026-03-02 14:14:00,24783.1,24794.2,24782.4,24787.4,0.0
2026-03-02 14:15:00,24787.5,24794.55,24752.35,24756.3,0.0
2026-03-02 14:16:00,24755.05,24790.85,24755.05,24790.45,0.0
2026-03-02 14:17:00,24789.75,24791.2,24768.85,24773.95,0.0
2026-03-02 14:18:00,24775.1,24789.15,24774.6,24787.05,0.0
2026-03-02 14:19:00,24786.8,24788.55,24776.8,24782.15,0.0
2026-03-02 14:20:00,24782.65,24790.45,24776.15,24783.45,0.0
2026-03-02 14:21:00,24785.9,24791.3,24771.9,24772.4,0.0
2026-03-02 14:22:00,24772.1,24772.15,24755.55,24760.95,0.0
2026-03-02 14:23:00,24761.5,24779.7,24757.35,24777.7,0.0
2026-03-02 14:24:00,24777.8,24785.85,24774.5,24779.25,0.0
2026-03-02 14:25:00,24779.5,24783.15,24768.9,24768.9,0.0
2026-03-02 14:26:00,24768.25,24769.7,24754.9,24757.9,0.0
2026-03-02 14:27:00,24759.35,24766.5,24742.8,24743.55,0.0
2026-03-02 14:28:00,24742.2,24745.1,24728.2,24735.15,0.0
2026-03-02 14:29:00,24735.0,24735.0,24727.8,24730.3,0.0
2026-03-02 14:30:00,24730.9,24742.0,24724.85,24730.65,0.0
2026-03-02 14:31:00,24729.65,24730.95,24722.5,24726.9,0.0
2026-03-02 14:32:00,24727.5,24738.3,24726.15,24738.3,0.0
2026-03-02 14:33:00,24736.8,24768.65,24736.8,24767.65,0.0
2026-03-02 14:34:00,24770.6,24799.75,24762.6,24799.75,0.0
2026-03-02 14:35:00,24801.85,24847.6,24801.85,24840.3,0.0
2026-03-02 14:36:00,24840.15,24841.85,24810.95,24832.1,0.0
2026-03-02 14:37:00,24832.55,24837.75,24819.25,24820.35,0.0
2026-03-02 14:38:00,24821.15,24845.05,24805.0,24845.05,0.0
2026-03-02 14:39:00,24847.55,24854.35,24833.15,24837.65,0.0
2026-03-02 14:40:00,24838.35,24869.05,24838.35,24867.35,0.0
2026-03-02 14:41:00,24868.95,24875.7,24862.7,24875.45,0.0
2026-03-02 14:42:00,24878.9,24879.35,24850.3,24863.65,0.0
2026-03-02 14:43:00,24863.95,24864.15,24852.5,24857.1,0.0
2026-03-02 14:44:00,24857.55,24872.3,24857.45,24864.85,0.0
2026-03-02 14:45:00,24865.3,24868.55,24845.0,24845.0,0.0
2026-03-02 14:46:00,24843.75,24845.95,24832.1,24832.1,0.0
2026-03-02 14:47:00,24831.5,24889.45,24825.9,24889.45,0.0
2026-03-02 14:48:00,24892.4,24892.4,24861.95,24879.95,0.0
2026-03-02 14:49:00,24881.35,24881.35,24863.5,24872.15,0.0
2026-03-02 14:50:00,24871.95,24878.8,24864.6,24873.9,0.0
2026-03-02 14:51:00,24872.15,24874.7,24850.35,24864.0,0.0
2026-03-02 14:52:00,24863.45,24875.5,24858.55,24875.5,0.0
2026-03-02 14:53:00,24877.05,24879.5,24870.55,24872.65,0.0
2026-03-02 14:54:00,24872.4,24880.45,24869.95,24876.5,0.0
2026-03-02 14:55:00,24875.75,24881.05,24866.15,24871.3,0.0
2026-03-02 14:56:00,24869.0,24869.3,24845.3,24860.55,0.0
2026-03-02 14:57:00,24859.2,24859.2,24837.1,24838.15,0.0
2026-03-02 14:58:00,24837.6,24843.8,24834.35,24838.3,0.0
2026-03-02 14:59:00,24838.7,24843.15,24815.2,24823.35,0.0
2026-03-02 15:00:00,24824.7,24848.6,24808.35,24841.45,0.0
2026-03-02 15:01:00,24841.9,24847.05,24817.9,24823.75,0.0
2026-03-02 15:02:00,24825.35,24828.0,24815.55,24820.45,0.0
2026-03-02 15:03:00,24822.55,24856.6,24821.9,24856.6,0.0
2026-03-02 15:04:00,24858.05,24878.25,24856.5,24862.2,0.0
2026-03-02 15:05:00,24863.05,24863.5,24832.25,24833.2,0.0
2026-03-02 15:06:00,24835.85,24845.7,24830.6,24844.8,0.0
2026-03-02 15:07:00,24845.6,24877.1,24845.55,24875.9,0.0
2026-03-02 15:08:00,24874.95,24876.65,24864.45,24870.6,0.0
2026-03-02 15:09:00,24869.9,24869.9,24851.4,24862.6,0.0
2026-03-02 15:10:00,24863.2,24863.85,24849.0,24855.3,0.0
2026-03-02 15:11:00,24855.25,24881.2,24849.3,24879.95,0.0
2026-03-02 15:12:00,24879.45,24889.25,24875.4,24888.3,0.0
2026-03-02 15:13:00,24885.95,24900.6,24883.75,24900.6,0.0
2026-03-02 15:14:00,24899.85,24904.8,24890.75,24904.8,0.0
2026-03-02 15:15:00,24905.25,24905.55,24879.2,24886.5,0.0
2026-03-02 15:16:00,24885.6,24898.55,24881.7,24895.55,0.0
2026-03-02 15:17:00,24894.8,24896.05,24878.95,24886.15,0.0
2026-03-02 15:18:00,24889.25,24904.9,24886.35,24903.5,0.0
2026-03-02 15:19:00,24903.5,24913.55,24903.25,24912.1,0.0
2026-03-02 15:20:00,24913.45,24914.85,24903.15,24905.4,0.0
2026-03-02 15:21:00,24905.3,24906.7,24891.95,24892.8,0.0
2026-03-02 15:22:00,24894.4,24905.6,24892.0,24904.55,0.0
2026-03-02 15:23:00,24905.35,24905.35,24869.65,24871.0,0.0
2026-03-02 15:24:00,24872.15,24872.55,24860.4,24864.25,0.0
2026-03-02 15:25:00,24865.55,24880.0,24865.05,24878.45,0.0
2026-03-02 15:26:00,24879.0,24886.1,24876.45,24884.3,0.0
2026-03-02 15:27:00,24884.3,24885.3,24875.45,24876.85,0.0
2026-03-02 15:28:00,24877.2,24877.2,24852.4,24853.8,0.0
2026-03-02 15:29:00,24852.6,24855.6,24845.2,24849.75,0.0
2026-03-02 15:30:00,24850.6,24850.6,24850.6,24850.6,0.0
2026-03-04 09:15:00,24421.45,24421.45,24399.5,24399.5,0.0
